cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,cellCB_1,cellCB_2,cellCB_3,cellCB_4,cellCB_5,cellCB_6,cellCB_7,cellCB_8,cellCB_9,cellCB_10,cellCB_11,cellCB_12,cellCB_13,cellCB_14,Date
1992034,1983947,1982269,1986083,1985626,1977386,1990051,1884460,2026519,1977081,1988372,1983947,1992187,1947326,-498,190,168,162,170,168,148,184,1,255,132,166,164,190,49,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678888100
1993103,1984863,1983489,1986541,1986389,1979217,1991577,1886596,2028045,1978302,1989746,1984863,1993408,1949615,-497,190,168,162,170,168,148,184,1,255,132,166,164,190,49,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678888101
1994323,1985931,1984710,1987915,1988372,1980743,1992187,1889648,2028656,1979522,1990509,1985778,1994018,1951293,-498,190,168,162,170,168,148,184,1,255,132,166,164,190,49,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678888102
1995697,1987152,1985931,1988830,1989288,1981048,1993408,1891326,2030029,1981201,1991577,1986846,1994934,1952972,-497,190,168,162,170,168,148,184,1,255,132,166,164,190,49,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678888103
1995849,1986846,1986846,1989135,1989593,1982879,1995239,1894531,2031097,1981811,1992492,1988372,1996154,1954650,-497,190,168,162,170,168,148,184,1,255,132,166,164,190,49,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678888104
1997222,1988372,1987609,1990203,1991424,1983489,1994476,1895446,2031860,1982574,1993255,1988830,1996917,1956787,-497,190,168,162,170,168,148,184,1,255,132,166,164,190,49,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678888105
1997680,1989135,1988830,1991577,1992187,1985168,1995544,1897583,2032775,1983184,1994781,1989135,1996917,1958007,-498,190,168,162,170,168,148,184,1,255,132,166,164,190,49,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678888106
1998901,1990051,1990203,1992187,1993103,1986389,1996459,1898803,2033996,1984558,1995086,1989898,1998138,1959381,-497,190,168,162,170,168,148,184,1,255,132,166,164,190,49,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678888107
1999511,1990509,1989898,1992797,1993408,1986236,1997070,1900787,2034149,1985168,1996459,1991271,1998901,1961364,-497,190,168,162,170,168,148,184,1,255,132,166,164,190,49,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678888108
2000274,1990814,1991271,1994018,1994476,1986999,1997222,1902160,2035827,1986083,1996459,1991729,1999511,1962280,-496,190,168,162,170,168,148,184,1,255,132,166,164,190,49,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678888109
